fecha,turno,orden_temporal,sabor_original,sabor_normalizado,abierta,celiaca,cerradas,entrantes,total_observado,hoja_origen,fila_origen,notas_lectura
2026-02-19,DIA,33,DOS CORAZONES,DOS CORAZONES,1665,,6445,,8110,Jueves 19 (DIA),11,
2026-02-19,DIA,33,CABSHA,CABSHA,5280,,,,5280,Jueves 19 (DIA),12,
2026-02-19,DIA,33,COOKIES,COOKIES,5395,,6700,,12095,Jueves 19 (DIA),13,
2026-02-19,DIA,33,DULCE C/NUEZ,DULCE C/NUEZ,4900,,,,4900,Jueves 19 (DIA),14,
2026-02-19,DIA,33,DULCE D LECHE,DULCE D LECHE,4375,,,,4375,Jueves 19 (DIA),15,
2026-02-19,DIA,33,D. GRANIZADO,D. GRANIZADO,6580,,,,6580,Jueves 19 (DIA),16,
2026-02-19,DIA,33,DULCE AMORES,DULCE AMORES,6425,,,,6425,Jueves 19 (DIA),17,
2026-02-19,DIA,33,SUPER,SUPER,2740,,6635,,9375,Jueves 19 (DIA),18,
2026-02-19,DIA,33,DURAZNO,DURAZNO,1390,,6605,,7995,Jueves 19 (DIA),19,
2026-02-19,DIA,33,FERRERO,FERRERO,5880,,,,5880,Jueves 19 (DIA),20,
2026-02-19,DIA,33,FLAN,FLAN,1125,,6535,,7660,Jueves 19 (DIA),21,
2026-02-19,DIA,33,CEREZA,CEREZA,2400,,,,2400,Jueves 19 (DIA),22,
2026-02-19,DIA,33,FRAMBUEZA,FRAMBUEZA,6125,,,,6125,Jueves 19 (DIA),23,
2026-02-19,DIA,33,FRUTILLA CREMA,FRUTILLA CREMA,2825,,6555,,9380,Jueves 19 (DIA),24,
2026-02-19,DIA,33,FRUTILLA REINA,FRUTILLA REINA,2145,,6275,,8420,Jueves 19 (DIA),25,
2026-02-19,DIA,33,FRUTILLA AGUA,FRUTILLA AGUA,3580,,,,3580,Jueves 19 (DIA),26,
2026-02-19,DIA,33,BOSQUE,BOSQUE,2575,,6475,,9050,Jueves 19 (DIA),27,
2026-02-19,DIA,33,GRANIZADO,GRANIZADO,3505,,6625|6685,,16815,Jueves 19 (DIA),28,
2026-02-19,DIA,33,LIMON,LIMON,1565,,6450|7050,,15065,Jueves 19 (DIA),29,
2026-02-19,DIA,33,MANTECOL,MANTECOL,1930,,6520,,8450,Jueves 19 (DIA),30,
2026-02-19,DIA,33,MANZANA,MANZANA,3995,,,,3995,Jueves 19 (DIA),31,
2026-02-19,DIA,33,MARROC,MARROC,2170,,6465,,8635,Jueves 19 (DIA),32,
2026-02-19,DIA,33,MASCARPONE,MASCARPONE,4725,,6585,,11310,Jueves 19 (DIA),33,
2026-02-19,DIA,33,MENTA,MENTA,6780,,6450,,13230,Jueves 19 (DIA),34,
2026-02-19,DIA,33,MIX DE FRUTA,MIX DE FRUTA,5710,,6780,,12490,Jueves 19 (DIA),35,
2026-02-19,DIA,33,MOUSSE LIMON,MOUSSE LIMON,6475,,,,6475,Jueves 19 (DIA),36,
2026-02-19,DIA,33,SAMBAYON,SAMBAYON,860,,6660,,7520,Jueves 19 (DIA),37,
2026-02-19,DIA,33,SAMBAYON AMORES,SAMBAYON AMORES,5210,,6490,,11700,Jueves 19 (DIA),38,
2026-02-19,DIA,33,TRAMONTANA,TRAMONTANA,3745,,6645,,10390,Jueves 19 (DIA),39,
2026-02-19,DIA,33,TIRAMIZU,TIRAMIZU,965,,6425|6535,,13925,Jueves 19 (DIA),40,
2026-02-19,DIA,33,VAINILLA,VAINILLA,5060,,6460,,11520,Jueves 19 (DIA),41,
2026-02-19,DIA,33,LEMON PIE,LEMON PIE,2490,,6590,,9080,Jueves 19 (DIA),42,
2026-02-19,DIA,33,IRLANDESA,IRLANDESA,5815,,,,5815,Jueves 19 (DIA),43,
2026-02-19,DIA,33,NUTE,NUTE,1610,,6685,,8295,Jueves 19 (DIA),44,
2026-02-19,DIA,33,RUSA,RUSA,6148,,,,6148,Jueves 19 (DIA),45,
2026-02-19,DIA,33,FRANUI,FRANUI,4725,,,,4725,Jueves 19 (DIA),46,
2026-02-19,DIA,33,CIELO,CIELO,3585,,6365,,9950,Jueves 19 (DIA),47,
2026-02-19,DIA,33,COCO,COCO,6510,,,,6510,Jueves 19 (DIA),48,
2026-02-19,DIA,33,KINDER,KINDER,1160,,6575,,7735,Jueves 19 (DIA),49,
2026-02-19,DIA,33,MARACUYA,MARACUYA,3145,,,,3145,Jueves 19 (DIA),50,
2026-02-19,DIA,33,PISTACHO,PISTACHO,6005,,6330,,12335,Jueves 19 (DIA),51,
2026-02-19,DIA,33,CHOCOLATE DUBAI,CHOCOLATE DUBAI,4330,,6375,6345,,Jueves 19 (DIA),52,
2026-02-19,DIA,33,KITKAT,KITKAT,840,,6420,6380,13640,Jueves 19 (DIA),53,
2026-02-19,DIA,33,CHOCOLATE CON PASAS,CHOCOLATE CON PASAS,,,,,,Jueves 19 (DIA),54,ALL_EMPTY
2026-02-19,NOCHE,34,CADBURY,CADBURY,2445,,6810|6455,,15710,Jueves 19 (NOCHE),2,
2026-02-19,NOCHE,34,AMERICANA,AMERICANA,2265,,6450|6350,,15065,Jueves 19 (NOCHE),3,
2026-02-19,NOCHE,34,ANANA,ANANA,4895,,,,4895,Jueves 19 (NOCHE),4,
2026-02-19,NOCHE,34,"B, SPLIT","B, SPLIT",6080,,6375|6350,,18805,Jueves 19 (NOCHE),5,
2026-02-19,NOCHE,34,CHOCOLATE,CHOCOLATE,1695,,6700|6340,,14735,Jueves 19 (NOCHE),6,
2026-02-19,NOCHE,34,AMARGO,AMARGO,4385,,,,4385,Jueves 19 (NOCHE),7,
2026-02-19,NOCHE,34,BLANCO,BLANCO,1860,,6590,,8450,Jueves 19 (NOCHE),8,
2026-02-19,NOCHE,34,CH C/ALM,CH C/ALM,3710,,6605,,10315,Jueves 19 (NOCHE),9,
2026-02-19,NOCHE,34,CH AMORES,CH AMORES,6865,,6565,,13430,Jueves 19 (NOCHE),10,
2026-02-19,NOCHE,34,DOS CORAZONES,DOS CORAZONES,1540,,6455,,7995,Jueves 19 (NOCHE),11,
2026-02-19,NOCHE,34,CABSHA,CABSHA,4985,,,,4985,Jueves 19 (NOCHE),12,
2026-02-19,NOCHE,34,COOKIES,COOKIES,5225,,6700,,11925,Jueves 19 (NOCHE),13,
2026-02-19,NOCHE,34,DULCE C/NUEZ,DULCE C/NUEZ,4900,,,,4900,Jueves 19 (NOCHE),14,
2026-02-19,NOCHE,34,DULCE D LECHE,DULCE D LECHE,3370,,,,3370,Jueves 19 (NOCHE),15,
2026-02-19,NOCHE,34,D. GRANIZADO,D. GRANIZADO,6365,,,,6365,Jueves 19 (NOCHE),16,
2026-02-19,NOCHE,34,DULCE AMORES,DULCE AMORES,6145,,,,6145,Jueves 19 (NOCHE),17,
2026-02-19,NOCHE,34,SUPER,SUPER,2370,,6620,,8990,Jueves 19 (NOCHE),18,
2026-02-19,NOCHE,34,DURAZNO,DURAZNO,1390,,6605,,7995,Jueves 19 (NOCHE),19,
2026-02-19,NOCHE,34,FERRERO,FERRERO,4840,,,,4840,Jueves 19 (NOCHE),20,
2026-02-19,NOCHE,34,FLAN,FLAN,1695,,5785,,7480,Jueves 19 (NOCHE),21,
2026-02-19,NOCHE,34,CEREZA,CEREZA,2320,,,,2320,Jueves 19 (NOCHE),22,
2026-02-19,NOCHE,34,FRAMBUEZA,FRAMBUEZA,5965,,,,5965,Jueves 19 (NOCHE),23,
2026-02-19,NOCHE,34,FRUTILLA CREMA,FRUTILLA CREMA,1850,,6555,,8405,Jueves 19 (NOCHE),24,
2026-02-19,NOCHE,34,FRUTILLA REINA,FRUTILLA REINA,1965,,6275,,8240,Jueves 19 (NOCHE),25,
2026-02-19,NOCHE,34,FRUTILLA AGUA,FRUTILLA AGUA,3390,,,,3390,Jueves 19 (NOCHE),26,
2026-02-19,NOCHE,34,BOSQUE,BOSQUE,2100,,6470,,8570,Jueves 19 (NOCHE),27,
2026-02-19,NOCHE,34,GRANIZADO,GRANIZADO,3145,,6685|6625,,16455,Jueves 19 (NOCHE),28,
2026-02-19,NOCHE,34,LIMON,LIMON,1265,,7050|6460,,14775,Jueves 19 (NOCHE),29,
2026-02-19,NOCHE,34,MANTECOL,MANTECOL,1305,,6515,,7820,Jueves 19 (NOCHE),30,
2026-02-19,NOCHE,34,MANZANA,MANZANA,3995,,,,3995,Jueves 19 (NOCHE),31,
2026-02-19,NOCHE,34,MARROC,MARROC,2080,,6465,,8545,Jueves 19 (NOCHE),32,
2026-02-19,NOCHE,34,MASCARPONE,MASCARPONE,4510,,6585,,11095,Jueves 19 (NOCHE),33,
2026-02-19,NOCHE,34,MENTA,MENTA,6555,,6450,,13005,Jueves 19 (NOCHE),34,
2026-02-19,NOCHE,34,MIX DE FRUTA,MIX DE FRUTA,5705,,6780,,12485,Jueves 19 (NOCHE),35,
2026-02-19,NOCHE,34,MOUSSE LIMON,MOUSSE LIMON,6470,,,,6470,Jueves 19 (NOCHE),36,
2026-02-19,NOCHE,34,SAMBAYON,SAMBAYON,6675,,,,6675,Jueves 19 (NOCHE),37,
2026-02-19,NOCHE,34,SAMBAYON AMORES,SAMBAYON AMORES,5000,,6490,,11490,Jueves 19 (NOCHE),38,
2026-02-19,NOCHE,34,TRAMONTANA,TRAMONTANA,3565,,6645,,10210,Jueves 19 (NOCHE),39,
2026-02-19,NOCHE,34,TIRAMIZU,TIRAMIZU,910,,6555|6425,,13890,Jueves 19 (NOCHE),40,
2026-02-19,NOCHE,34,VAINILLA,VAINILLA,4790,,6460,,11250,Jueves 19 (NOCHE),41,
2026-02-19,NOCHE,34,LEMON PIE,LEMON PIE,2335,,6590,,8925,Jueves 19 (NOCHE),42,
2026-02-19,NOCHE,34,IRLANDESA,IRLANDESA,5520,,,,5520,Jueves 19 (NOCHE),43,
2026-02-19,NOCHE,34,NUTE,NUTE,1615,,6685,,8300,Jueves 19 (NOCHE),44,
2026-02-19,NOCHE,34,RUSA,RUSA,6035,,,,6035,Jueves 19 (NOCHE),45,
2026-02-19,NOCHE,34,FRANUI,FRANUI,4265,,,,4265,Jueves 19 (NOCHE),46,
2026-02-19,NOCHE,34,CIELO,CIELO,3370,,6365,,9735,Jueves 19 (NOCHE),47,
2026-02-19,NOCHE,34,COCO,COCO,6510,,,,6510,Jueves 19 (NOCHE),48,
2026-02-19,NOCHE,34,KINDER,KINDER,865,,6575,,7440,Jueves 19 (NOCHE),49,
2026-02-19,NOCHE,34,MARACUYA,MARACUYA,3000,,,,3000,Jueves 19 (NOCHE),50,
2026-02-19,NOCHE,34,PISTACHO,PISTACHO,5140,,6330,,11470,Jueves 19 (NOCHE),51,
2026-02-19,NOCHE,34,CHOCOLATE DUBAI,CHOCOLATE DUBAI,3335,,6350,6345,,Jueves 19 (NOCHE),52,
2026-02-19,NOCHE,34,KITKAT,KITKAT,6700,,,6380,13080,Jueves 19 (NOCHE),53,
2026-02-19,NOCHE,34,CHOCOLATE CON PASAS,CHOCOLATE CON PASAS,,,,,,Jueves 19 (NOCHE),54,ALL_EMPTY
2026-02-20,DIA,35,CADBURY,CADBURY,2325,,6810|6355,,15490,Viernes 20 (DIA),2,
2026-02-20,DIA,35,AMERICANA,AMERICANA,2205,,6450|6350,,15005,Viernes 20 (DIA),3,
2026-02-20,DIA,35,ANANA,ANANA,4810,,,,4810,Viernes 20 (DIA),4,
2026-02-20,DIA,35,"B, SPLIT","B, SPLIT",5435,,6350|6365,,18150,Viernes 20 (DIA),5,
2026-02-20,DIA,35,CHOCOLATE,CHOCOLATE,1550,,6700|6340,,14590,Viernes 20 (DIA),6,
2026-02-20,DIA,35,AMARGO,AMARGO,4390,,,6600,10990,Viernes 20 (DIA),7,
2026-02-20,DIA,35,BLANCO,BLANCO,1860,,6590,,8450,Viernes 20 (DIA),8,
2026-02-20,DIA,35,CH C/ALM,CH C/ALM,3305,,6605,,9910,Viernes 20 (DIA),9,
2026-02-20,DIA,35,CH AMORES,CH AMORES,6860,,6565,6690,20115,Viernes 20 (DIA),10,
2026-02-20,DIA,35,DOS CORAZONES,DOS CORAZONES,1460,,6455,,7915,Viernes 20 (DIA),11,
2026-02-20,DIA,35,CABSHA,CABSHA,4985,,,,4985,Viernes 20 (DIA),12,
2026-02-20,DIA,35,COOKIES,COOKIES,4960,,6700,,11660,Viernes 20 (DIA),13,
2026-02-20,DIA,35,DULCE C/NUEZ,DULCE C/NUEZ,4905,,,,4905,Viernes 20 (DIA),14,
2026-02-20,DIA,35,DULCE D LECHE,DULCE D LECHE,3155,,,6035,9190,Viernes 20 (DIA),15,
2026-02-20,DIA,35,D. GRANIZADO,D. GRANIZADO,6365,,,6605,12970,Viernes 20 (DIA),16,
2026-02-20,DIA,35,DULCE AMORES,DULCE AMORES,6150,,,6625|6690,19465,Viernes 20 (DIA),17,
2026-02-20,DIA,35,SUPER,SUPER,2280,,6635,,8915,Viernes 20 (DIA),18,
2026-02-20,DIA,35,DURAZNO,DURAZNO,1395,,6605,,8000,Viernes 20 (DIA),19,
2026-02-20,DIA,35,FERRERO,FERRERO,4835,,,,4835,Viernes 20 (DIA),20,
2026-02-20,DIA,35,FLAN,FLAN,1550,,6535,,8085,Viernes 20 (DIA),21,
2026-02-20,DIA,35,CEREZA,CEREZA,2320,,,6485,8805,Viernes 20 (DIA),22,
2026-02-20,DIA,35,FRAMBUEZA,FRAMBUEZA,5865,,,,5865,Viernes 20 (DIA),23,
2026-02-20,DIA,35,FRUTILLA CREMA,FRUTILLA CREMA,1675,,6555,,8230,Viernes 20 (DIA),24,
2026-02-20,DIA,35,FRUTILLA REINA,FRUTILLA REINA,1965,,6275,,8240,Viernes 20 (DIA),25,
2026-02-20,DIA,35,FRUTILLA AGUA,FRUTILLA AGUA,3275,,,,3275,Viernes 20 (DIA),26,
2026-02-20,DIA,35,BOSQUE,BOSQUE,2100,,6470,,8570,Viernes 20 (DIA),27,
2026-02-20,DIA,35,GRANIZADO,GRANIZADO,3150,,6685|6625,,16460,Viernes 20 (DIA),28,
2026-02-20,DIA,35,LIMON,LIMON,1105,,6450|7050,,14605,Viernes 20 (DIA),29,
2026-02-20,DIA,35,MANTECOL,MANTECOL,1305,,6520,,7825,Viernes 20 (DIA),30,
2026-02-20,DIA,35,MANZANA,MANZANA,4000,,,,4000,Viernes 20 (DIA),31,
2026-02-20,DIA,35,MARROC,MARROC,2005,,6465,,8470,Viernes 20 (DIA),32,
2026-02-20,DIA,35,MASCARPONE,MASCARPONE,4430,,6585,,11015,Viernes 20 (DIA),33,
2026-02-20,DIA,35,MENTA,MENTA,6165,,6450,,12615,Viernes 20 (DIA),34,
2026-02-20,DIA,35,MIX DE FRUTA,MIX DE FRUTA,5705,,6780,,12485,Viernes 20 (DIA),35,
2026-02-20,DIA,35,MOUSSE LIMON,MOUSSE LIMON,6470,,,,6470,Viernes 20 (DIA),36,
2026-02-20,DIA,35,SAMBAYON,SAMBAYON,6675,,,6440,13115,Viernes 20 (DIA),37,
2026-02-20,DIA,35,SAMBAYON AMORES,SAMBAYON AMORES,5000,,6490,,11490,Viernes 20 (DIA),38,
2026-02-20,DIA,35,TRAMONTANA,TRAMONTANA,3075,,6045,6790,15910,Viernes 20 (DIA),39,
2026-02-20,DIA,35,TIRAMIZU,TIRAMIZU,910,,6555|6425,,13890,Viernes 20 (DIA),40,
2026-02-20,DIA,35,VAINILLA,VAINILLA,4785,,6460,,11245,Viernes 20 (DIA),41,
2026-02-20,DIA,35,LEMON PIE,LEMON PIE,2180,,6590,,8770,Viernes 20 (DIA),42,
2026-02-20,DIA,35,IRLANDESA,IRLANDESA,5515,,,,5515,Viernes 20 (DIA),43,
2026-02-20,DIA,35,NUTE,NUTE,1610,,6685,,8295,Viernes 20 (DIA),44,
2026-02-20,DIA,35,RUSA,RUSA,6030,,,,6030,Viernes 20 (DIA),45,
2026-02-20,DIA,35,FRANUI,FRANUI,3825,,,,3825,Viernes 20 (DIA),46,
2026-02-20,DIA,35,CIELO,CIELO,3135,,6365,,9500,Viernes 20 (DIA),47,
2026-02-20,DIA,35,COCO,COCO,6510,,,,6510,Viernes 20 (DIA),48,
2026-02-20,DIA,35,KINDER,KINDER,865,,6570,,7435,Viernes 20 (DIA),49,
2026-02-20,DIA,35,MARACUYA,MARACUYA,2935,,,,2935,Viernes 20 (DIA),50,
2026-02-20,DIA,35,PISTACHO,PISTACHO,4750,,6330,,11080,Viernes 20 (DIA),51,
2026-02-20,DIA,35,CHOCOLATE DUBAI,CHOCOLATE DUBAI,3070,,6350|6345,,,Viernes 20 (DIA),52,
2026-02-20,DIA,35,KITKAT,KITKAT,6705,,6380,,13085,Viernes 20 (DIA),53,
2026-02-20,DIA,35,CHOCOLATE CON PASAS,CHOCOLATE CON PASAS,,,,,,Viernes 20 (DIA),54,ALL_EMPTY
2026-02-20,NOCHE,36,CADBURY,CADBURY,1595,,6810|6355,,14760,Viernes 20 (NOCHE),2,
2026-02-20,NOCHE,36,AMERICANA,AMERICANA,1480,,6450|6350,,14280,Viernes 20 (NOCHE),3,
2026-02-20,NOCHE,36,ANANA,ANANA,4085,,,,4085,Viernes 20 (NOCHE),4,
2026-02-20,NOCHE,36,"B, SPLIT","B, SPLIT",4365,,6350|6395,,17110,Viernes 20 (NOCHE),5,
2026-02-20,NOCHE,36,CHOCOLATE,CHOCOLATE,7080,,6340,,13420,Viernes 20 (NOCHE),6,
2026-02-20,NOCHE,36,AMARGO,AMARGO,3020,,,6600,9620,Viernes 20 (NOCHE),7,
2026-02-20,NOCHE,36,BLANCO,BLANCO,1035,,6590,,7625,Viernes 20 (NOCHE),8,
2026-02-20,NOCHE,36,CH C/ALM,CH C/ALM,2095,,6605,,8700,Viernes 20 (NOCHE),9,
2026-02-20,NOCHE,36,CH AMORES,CH AMORES,6420,,6565,6690,19675,Viernes 20 (NOCHE),10,
2026-02-20,NOCHE,36,DOS CORAZONES,DOS CORAZONES,860,,6455,,7315,Viernes 20 (NOCHE),11,
2026-02-20,NOCHE,36,CABSHA,CABSHA,4815,,,,4815,Viernes 20 (NOCHE),12,
2026-02-20,NOCHE,36,COOKIES,COOKIES,4890,,6700,,11590,Viernes 20 (NOCHE),13,
2026-02-20,NOCHE,36,DULCE C/NUEZ,DULCE C/NUEZ,4900,,,,4900,Viernes 20 (NOCHE),14,
2026-02-20,NOCHE,36,DULCE D LECHE,DULCE D LECHE,1540,,,6035,7575,Viernes 20 (NOCHE),15,
2026-02-20,NOCHE,36,D. GRANIZADO,D. GRANIZADO,4450,,,6605,11055,Viernes 20 (NOCHE),16,
2026-02-20,NOCHE,36,DULCE AMORES,DULCE AMORES,5685,,,6625|6690,19000,Viernes 20 (NOCHE),17,
2026-02-20,NOCHE,36,SUPER,SUPER,7205,,,,7205,Viernes 20 (NOCHE),18,
2026-02-20,NOCHE,36,DURAZNO,DURAZNO,1230,,6605,,7835,Viernes 20 (NOCHE),19,
2026-02-20,NOCHE,36,FERRERO,FERRERO,4405,,,,4405,Viernes 20 (NOCHE),20,
2026-02-20,NOCHE,36,FLAN,FLAN,1115,,6535,,7650,Viernes 20 (NOCHE),21,
2026-02-20,NOCHE,36,CEREZA,CEREZA,2005,,6485,,8490,Viernes 20 (NOCHE),22,
2026-02-20,NOCHE,36,FRAMBUEZA,FRAMBUEZA,5785,,,6485,12270,Viernes 20 (NOCHE),23,
2026-02-20,NOCHE,36,FRUTILLA CREMA,FRUTILLA CREMA,6795,,6695,,13490,Viernes 20 (NOCHE),24,
2026-02-20,NOCHE,36,FRUTILLA REINA,FRUTILLA REINA,1555,,6275,,7830,Viernes 20 (NOCHE),25,
2026-02-20,NOCHE,36,FRUTILLA AGUA,FRUTILLA AGUA,2770,,,,2770,Viernes 20 (NOCHE),26,
2026-02-20,NOCHE,36,BOSQUE,BOSQUE,985,,6470,,7455,Viernes 20 (NOCHE),27,
2026-02-20,NOCHE,36,GRANIZADO,GRANIZADO,2555,,6685|6625,,15865,Viernes 20 (NOCHE),28,
2026-02-20,NOCHE,36,LIMON,LIMON,7445,,6450,,13895,Viernes 20 (NOCHE),29,
2026-02-20,NOCHE,36,MANTECOL,MANTECOL,880,,6520,,7400,Viernes 20 (NOCHE),30,
2026-02-20,NOCHE,36,MANZANA,MANZANA,3995,,,,3995,Viernes 20 (NOCHE),31,
2026-02-20,NOCHE,36,MARROC,MARROC,1520,,6465,,7985,Viernes 20 (NOCHE),32,
2026-02-20,NOCHE,36,MASCARPONE,MASCARPONE,4200,,6585,,10785,Viernes 20 (NOCHE),33,
2026-02-20,NOCHE,36,MENTA,MENTA,5480,,6450,,11930,Viernes 20 (NOCHE),34,
2026-02-20,NOCHE,36,MIX DE FRUTA,MIX DE FRUTA,5705,,6780,,12485,Viernes 20 (NOCHE),35,
2026-02-20,NOCHE,36,MOUSSE LIMON,MOUSSE LIMON,5900,,,,5900,Viernes 20 (NOCHE),36,
2026-02-20,NOCHE,36,SAMBAYON,SAMBAYON,5550,,,6440,11990,Viernes 20 (NOCHE),37,
2026-02-20,NOCHE,36,SAMBAYON AMORES,SAMBAYON AMORES,3820,,6490,,10310,Viernes 20 (NOCHE),38,
2026-02-20,NOCHE,36,TRAMONTANA,TRAMONTANA,2245,,6645,6790,15680,Viernes 20 (NOCHE),39,
2026-02-20,NOCHE,36,TIRAMIZU,TIRAMIZU,785,,6555|6425,,13765,Viernes 20 (NOCHE),40,
2026-02-20,NOCHE,36,VAINILLA,VAINILLA,3760,,6460,,10220,Viernes 20 (NOCHE),41,
2026-02-20,NOCHE,36,LEMON PIE,LEMON PIE,1880,,6590,,8470,Viernes 20 (NOCHE),42,
2026-02-20,NOCHE,36,IRLANDESA,IRLANDESA,5090,,,,5090,Viernes 20 (NOCHE),43,
2026-02-20,NOCHE,36,NUTE,NUTE,1545,,6685,,8230,Viernes 20 (NOCHE),44,
2026-02-20,NOCHE,36,RUSA,RUSA,5565,,,,5565,Viernes 20 (NOCHE),45,
2026-02-20,NOCHE,36,FRANUI,FRANUI,3095,,,,3095,Viernes 20 (NOCHE),46,
2026-02-20,NOCHE,36,CIELO,CIELO,2605,,6365,,8970,Viernes 20 (NOCHE),47,
2026-02-20,NOCHE,36,COCO,COCO,5995,,,,5995,Viernes 20 (NOCHE),48,
2026-02-20,NOCHE,36,KINDER,KINDER,6635,,,,6635,Viernes 20 (NOCHE),49,
2026-02-20,NOCHE,36,MARACUYA,MARACUYA,1845,,,,1845,Viernes 20 (NOCHE),50,
2026-02-20,NOCHE,36,PISTACHO,PISTACHO,3490,,6330,,9820,Viernes 20 (NOCHE),51,
2026-02-20,NOCHE,36,CHOCOLATE DUBAI,CHOCOLATE DUBAI,880,,6350|6345,,,Viernes 20 (NOCHE),52,
2026-02-20,NOCHE,36,KITKAT,KITKAT,6085,,6380,,12465,Viernes 20 (NOCHE),53,
2026-02-20,NOCHE,36,CHOCOLATE CON PASAS,CHOCOLATE CON PASAS,,,,,,Viernes 20 (NOCHE),54,ALL_EMPTY
2026-02-21,DIA,37,CADBURY,CADBURY,1510,,6810|6355,,14675,Sábado 21 (DIA),2,
2026-02-21,DIA,37,AMERICANA,AMERICANA,1475,,6450|6350,,14275,Sábado 21 (DIA),3,
2026-02-21,DIA,37,ANANA,ANANA,3840,,,,3840,Sábado 21 (DIA),4,
2026-02-21,DIA,37,"B, SPLIT","B, SPLIT",4370,,6370|6350,,17090,Sábado 21 (DIA),5,
2026-02-21,DIA,37,BANANITA,BANANITA,,,,,0,Sábado 21 (DIA),6,ALL_EMPTY
2026-02-21,DIA,37,CHOCOLATE,CHOCOLATE,7090,,6340,,13430,Sábado 21 (DIA),7,
2026-02-21,DIA,37,AMARGO,AMARGO,3020,,6600,,9620,Sábado 21 (DIA),8,
2026-02-21,DIA,37,BLANCO,BLANCO,1035,,6590,,7625,Sábado 21 (DIA),9,
2026-02-21,DIA,37,CH C/ALM,CH C/ALM,2100,,6605,,8705,Sábado 21 (DIA),10,
2026-02-21,DIA,37,CH AMORES,CH AMORES,6425,,6565,,12990,Sábado 21 (DIA),11,
2026-02-21,DIA,37,DOS CORAZONES,DOS CORAZONES,865,,6455,,7320,Sábado 21 (DIA),12,
2026-02-21,DIA,37,CABSHA,CABSHA,4815,,,,4815,Sábado 21 (DIA),13,
2026-02-21,DIA,37,COOKIES,COOKIES,4895,,6700,,11595,Sábado 21 (DIA),14,
2026-02-21,DIA,37,DULCE C/NUEZ,DULCE C/NUEZ,4905,,,,4905,Sábado 21 (DIA),15,
2026-02-21,DIA,37,DULCE D LECHE,DULCE D LECHE,1545,,6035,,7580,Sábado 21 (DIA),16,
2026-02-21,DIA,37,D. GRANIZADO,D. GRANIZADO,4455,,6605,,11060,Sábado 21 (DIA),17,
2026-02-21,DIA,37,DULCE AMORES,DULCE AMORES,5700,,6625|6690,,19015,Sábado 21 (DIA),18,
2026-02-21,DIA,37,SUPER,SUPER,7205,,,,7205,Sábado 21 (DIA),19,
2026-02-21,DIA,37,DURAZNO,DURAZNO,1230,,6605,,7835,Sábado 21 (DIA),20,
2026-02-21,DIA,37,FERRERO,FERRERO,4400,,,,4400,Sábado 21 (DIA),21,
2026-02-21,DIA,37,FLAN,FLAN,1110,,6535,,7645,Sábado 21 (DIA),22,
2026-02-21,DIA,37,CEREZA,CEREZA,2005,,6485,,8490,Sábado 21 (DIA),23,
2026-02-21,DIA,37,FRAMBUEZA,FRAMBUEZA,5785,,,,5785,Sábado 21 (DIA),24,
2026-02-21,DIA,37,FRUTILLA CREMA,FRUTILLA CREMA,6695,,6695,,13390,Sábado 21 (DIA),25,
2026-02-21,DIA,37,FRUTILLA REINA,FRUTILLA REINA,1555,,6275,,7830,Sábado 21 (DIA),26,
2026-02-21,DIA,37,FRUTILLA AGUA,FRUTILLA AGUA,2765,,,,2765,Sábado 21 (DIA),27,
2026-02-21,DIA,37,BOSQUE,BOSQUE,965,,6475,,7440,Sábado 21 (DIA),28,
2026-02-21,DIA,37,GRANIZADO,GRANIZADO,2500,,6685|6625,,15810,Sábado 21 (DIA),29,
2026-02-21,DIA,37,LIMON,LIMON,7290,,6450,,13740,Sábado 21 (DIA),30,
2026-02-21,DIA,37,MANTECOL,MANTECOL,880,,6620,,7500,Sábado 21 (DIA),31,
2026-02-21,DIA,37,MANZANA,MANZANA,3995,,,,3995,Sábado 21 (DIA),32,
2026-02-21,DIA,37,MARROC,MARROC,1515,,6455,,7970,Sábado 21 (DIA),33,
2026-02-21,DIA,37,MASCARPONE,MASCARPONE,4200,,6585,,10785,Sábado 21 (DIA),34,
2026-02-21,DIA,37,MENTA,MENTA,5475,,6450,,11925,Sábado 21 (DIA),35,
2026-02-21,DIA,37,MIX DE FRUTA,MIX DE FRUTA,5710,,6780,,12490,Sábado 21 (DIA),36,
2026-02-21,DIA,37,MOUSSE LIMON,MOUSSE LIMON,5900,,,,5900,Sábado 21 (DIA),37,
2026-02-21,DIA,37,SAMBAYON,SAMBAYON,5465,,6440,,11905,Sábado 21 (DIA),38,
2026-02-21,DIA,37,SAMBAYON AMORES,SAMBAYON AMORES,3810,,6490,,10300,Sábado 21 (DIA),39,
2026-02-21,DIA,37,TRAMONTANA,TRAMONTANA,2245,,6790|6645,,15680,Sábado 21 (DIA),40,
2026-02-21,DIA,37,TIRAMIZU,TIRAMIZU,680,,6555|6425,,13660,Sábado 21 (DIA),41,
2026-02-21,DIA,37,VAINILLA,VAINILLA,3760,,6460,,10220,Sábado 21 (DIA),42,
2026-02-21,DIA,37,LEMON PIE,LEMON PIE,1880,,6190,,8070,Sábado 21 (DIA),43,
2026-02-21,DIA,37,IRLANDESA,IRLANDESA,5090,,,,5090,Sábado 21 (DIA),44,
2026-02-21,DIA,37,NUTE,NUTE,1545,,6685,,8230,Sábado 21 (DIA),45,
